# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_css-text_word-space-transform_word-space-transform-011_html | self-fail | 1.59% | 6.65% |
| css_css-text_word-space-transform_word-space-transform-012_html | self-fail | 0.99% | 4.18% |
| css_css-text_word-space-transform_word-space-transform-013_html | POLLUTED | 0.31% | 2.36% |
| css_css-text_word-space-transform_word-space-transform-014_html | POLLUTED | 0.00% | 1.51% |
| css_css-text_word-space-transform_word-space-transform-017_html | POLLUTED | 0.00% | 2.85% |
| css_css-text_word-space-transform_word-space-transform-018_html | POLLUTED | 0.00% | 9.87% |
| css_css-text_word-space-transform_word-space-transform-020_html | self-fail | 0.92% | 3.73% |
| css_css-text_word-space-transform_word-space-transform-021_html | POLLUTED | 0.00% | 3.62% |
| css_css-text_word-space-transform_word-space-transform-022_html | POLLUTED | 0.00% | 3.63% |
| css_css-text_word-space-transform_word-space-transform-023_html | POLLUTED | 0.18% | 3.63% |
| css_css-text_word-space-transform_word-space-transform-024_html | POLLUTED | 0.00% | 3.48% |
| css_css-text_word-space-transform_word-space-transform-025_html | POLLUTED | 0.00% | 3.49% |
| css_css-text_word-space-transform_word-space-transform-026_html | POLLUTED | 0.00% | 3.49% |
| css_css-text_word-space-transform_word-space-transform-027_html | POLLUTED | 0.00% | 3.36% |
| css_css-text_word-space-transform_word-space-transform-028_html | POLLUTED | 0.00% | 3.48% |
| css_css-text_word-space-transform_word-space-transform-029_html | POLLUTED | 0.00% | 3.36% |
| css_css-text_word-space-transform_word-space-transform-030_html | self-fail | 1.35% | 3.25% |
| css_css-text_word-spacing_word-spacing-001_html | self-fail | 1.47% | 8.72% |
| css_css-text_word-spacing_word-spacing-002_html | self-fail | 2.12% | 6.61% |
| css_css-text_word-spacing_word-spacing-003_html | self-pass | 0.03% | 0.85% |
| css_css-text_word-spacing_word-spacing-animating-font-size_html | POLLUTED | 0.00% | 1.16% |
| css_css-text_word-spacing_word-spacing-animating-word-spacing_html | POLLUTED | 0.00% | 1.09% |
| css_css-text_word-spacing_word-spacing-negative-value-001_html | self-fail | 2.08% | 2.90% |
| css_css-text_word-spacing_word-spacing-percent-001_html | POLLUTED | 0.00% | 3.40% |
| css_css-text_writing-system_writing-system-font-001_html | POLLUTED | 0.00% | 1.77% |
| css_css-text_writing-system_writing-system-line-break-001_html | POLLUTED | 0.06% | 1.91% |
| css_css-text_writing-system_writing-system-line-break-002_html | POLLUTED | 0.06% | 1.40% |
| css_css-text_writing-system_writing-system-segment-break-001_html | POLLUTED | 0.01% | 1.57% |
| css_css-text_writing-system_writing-system-text-transform-001_html | POLLUTED | 0.00% | 2.40% |
| css_css-text_zwnj-renders-invisible_html | self-pass | 0.00% | 0.00% |
| css_css-writing-modes_abs-pos-border-offset-001_html | POLLUTED | 0.00% | 16.03% |
| css_css-writing-modes_abs-pos-border-offset-002_html | POLLUTED | 0.00% | 27.94% |
| css_css-writing-modes_abs-pos-border-offset-003_html | self-fail | 1.81% | 1.81% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-003_xht | self-fail | 2.08% | 2.89% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-005_xht | self-fail | 2.08% | 5.28% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-007_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-009_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-011_xht | self-fail | 2.08% | 2.89% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-013_xht | self-fail | 2.08% | 5.28% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-015_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-017_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-019_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-021_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-023_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-025_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-027_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-029_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-031_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vlr-033_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-002_xht | self-fail | 2.08% | 2.89% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-004_xht | self-fail | 2.08% | 5.28% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-006_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-008_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-010_xht | self-fail | 2.08% | 2.89% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-012_xht | self-fail | 2.08% | 5.28% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-014_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-016_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-018_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-020_xht | self-fail | 2.08% | 4.35% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-022_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-024_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-026_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-028_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-030_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-icb-vrl-032_xht | self-fail | 2.08% | 4.39% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-003_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-005_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-007_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-009_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-011_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-013_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-015_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-017_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-019_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-021_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-023_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-025_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-027_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-029_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-031_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-033_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-035_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-037_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-039_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-041_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-043_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-045_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-047_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-049_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-051_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-053_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-055_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-057_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-059_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-061_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-063_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-065_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-067_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-069_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-071_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-073_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-075_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-077_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-079_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-081_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-083_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-085_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-087_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-089_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-091_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-093_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-095_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-097_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-103_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-105_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-107_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-109_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-111_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-113_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-115_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-117_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-119_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-121_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-123_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-125_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-127_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-129_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-131_xht | self-fail | 2.76% | 2.76% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-133_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-135_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-137_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-139_xht | self-fail | 4.08% | 4.08% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-141_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-143_xht | self-pass | 0.00% | 0.13% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-145_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-147_xht | self-fail | 4.08% | 4.08% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-149_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-151_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-153_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-155_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-157_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-159_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-161_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-163_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-165_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-167_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-169_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-171_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-173_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-175_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-177_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-179_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-181_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-183_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-185_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-187_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-189_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-191_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-193_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-195_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-197_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-199_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-201_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-203_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-205_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-207_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-209_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-211_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-213_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-215_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-217_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-219_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-221_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-223_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-225_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-227_xht | self-fail | 4.09% | 4.09% |
| css_css-writing-modes_abs-pos-non-replaced-vlr-229_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-002_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-004_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-006_xht | self-fail | 3.70% | 3.32% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-008_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-010_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-012_xht | self-fail | 3.70% | 3.32% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-014_xht | self-fail | 5.13% | 5.20% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-016_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-018_xht | self-fail | 5.16% | 6.12% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-020_xht | self-fail | 5.13% | 5.20% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-022_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-024_xht | self-fail | 5.16% | 6.12% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-026_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-028_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-030_xht | self-fail | 3.70% | 3.32% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-032_xht | self-fail | 1.33% | 1.40% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-034_xht | self-fail | 2.67% | 2.73% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-036_xht | self-fail | 3.70% | 3.32% |
| css_css-writing-modes_abs-pos-non-replaced-vrl-038_xht | self-fail | 6.67% | 6.73% |
