# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_CSS2_backgrounds_background-position-applies-to-003d_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-003e_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-004_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-position-applies-to-005_xht | POLLUTED | 0.25% | 1.97% |
| css_CSS2_backgrounds_background-position-applies-to-005a_xht | POLLUTED | 0.10% | 1.04% |
| css_CSS2_backgrounds_background-position-applies-to-005b_xht | self-fail | 0.89% | 1.68% |
| css_CSS2_backgrounds_background-position-applies-to-005c_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-005d_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-005e_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-006_xht | POLLUTED | 0.30% | 1.92% |
| css_CSS2_backgrounds_background-position-applies-to-006a_xht | self-pass | 0.05% | 0.99% |
| css_CSS2_backgrounds_background-position-applies-to-006b_xht | self-fail | 0.89% | 1.68% |
| css_CSS2_backgrounds_background-position-applies-to-006c_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-006d_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-006e_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-007_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-position-applies-to-009_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-position-applies-to-012_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-position-applies-to-013_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-position-applies-to-013d_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-013e_xht | self-pass | 0.00% | 0.81% |
| css_CSS2_backgrounds_background-position-applies-to-014_xht | POLLUTED | 0.27% | 1.97% |
| css_CSS2_backgrounds_background-position-applies-to-015_xht | POLLUTED | 0.25% | 1.90% |
| css_CSS2_backgrounds_background-repeat-001_xht | POLLUTED | 0.00% | 1.47% |
| css_CSS2_backgrounds_background-repeat-002_xht | self-fail | 5.06% | 6.49% |
| css_CSS2_backgrounds_background-repeat-003_xht | self-fail | 0.62% | 2.49% |
| css_CSS2_backgrounds_background-repeat-004_xht | POLLUTED | 0.10% | 7.97% |
| css_CSS2_backgrounds_background-repeat-005_xht | self-fail | 5.06% | 6.49% |
| css_CSS2_backgrounds_background-repeat-applies-to-001_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-002_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-003_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-004_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-005_xht | self-fail | 1.66% | 2.46% |
| css_CSS2_backgrounds_background-repeat-applies-to-006_xht | self-fail | 3.81% | 4.62% |
| css_CSS2_backgrounds_background-repeat-applies-to-007_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-009_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-012_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-013_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-repeat-applies-to-014_xht | self-fail | 1.46% | 2.00% |
| css_CSS2_backgrounds_background-repeat-applies-to-015_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_backgrounds_background-reset-001_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_backgrounds_background-root-001_xht | self-fail | 5.36% | 92.37% |
| css_CSS2_backgrounds_background-root-002_xht | self-fail | 23.93% | 23.94% |
| css_CSS2_backgrounds_background-root-004_xht | self-fail | 12.12% | 69.87% |
| css_CSS2_backgrounds_background-root-005_xht | self-fail | 14.51% | 80.38% |
| css_CSS2_backgrounds_background-root-006_xht | self-fail | 28.88% | 70.87% |
| css_CSS2_backgrounds_background-root-007_xht | self-fail | 10.01% | 28.84% |
| css_CSS2_backgrounds_background-root-008_xht | self-fail | 16.83% | 75.20% |
| css_CSS2_backgrounds_background-root-009_xht | self-fail | 16.83% | 75.20% |
| css_CSS2_backgrounds_background-root-010_xht | self-fail | 13.82% | 28.00% |
| css_CSS2_backgrounds_background-root-011_xht | self-fail | 1.74% | 3.98% |
| css_CSS2_backgrounds_background-root-012a_xht | self-fail | 14.34% | 80.03% |
| css_CSS2_backgrounds_background-root-012b_xht | self-fail | 13.05% | 84.78% |
| css_CSS2_backgrounds_background-root-013a_xht | self-fail | 16.46% | 65.35% |
| css_CSS2_backgrounds_background-root-013b_xht | self-fail | 20.49% | 63.84% |
| css_CSS2_backgrounds_background-root-014a_xht | self-fail | 15.41% | 68.29% |
| css_CSS2_backgrounds_background-root-014b_xht | self-fail | 12.33% | 72.30% |
| css_CSS2_backgrounds_background-root-015_xht | self-fail | 4.85% | 4.90% |
| css_CSS2_backgrounds_background-root-016_xht | self-fail | 15.50% | 14.57% |
| css_CSS2_backgrounds_background-root-017_xht | self-fail | 23.40% | 68.20% |
| css_CSS2_backgrounds_background-root-018_xht | self-fail | 32.41% | 31.47% |
| css_CSS2_backgrounds_background-root-019_xht | self-fail | 21.59% | 69.72% |
| css_CSS2_backgrounds_background-root-020_xht | self-fail | 28.33% | 69.55% |
| css_CSS2_backgrounds_background-root-023_xht | self-fail | 9.04% | 10.80% |
| css_CSS2_backgrounds_background-root-024_xht | self-fail | 5.14% | 5.64% |
| css_CSS2_backgrounds_background-root-101_xht | self-fail | 6.21% | 100.00% |
| css_CSS2_backgrounds_background-root-102_xht | self-fail | 6.21% | 100.00% |
| css_CSS2_backgrounds_background-root-103_xht | self-fail | 6.21% | 100.00% |
| css_CSS2_bidi-005_xht | self-fail | 6.51% | 30.12% |
| css_CSS2_bidi-006_xht | self-fail | 7.28% | 30.10% |
| css_CSS2_bidi-007_xht | POLLUTED | 0.00% | 21.65% |
| css_CSS2_bidi-008_xht | self-fail | 65.29% | 56.14% |
| css_CSS2_bidi-009_xht | self-fail | 41.89% | 55.97% |
| css_CSS2_bidi-010_xht | self-fail | 43.06% | 35.74% |
| css_CSS2_bidi-text_bidi-001_xht | self-fail | 0.56% | 3.02% |
| css_CSS2_bidi-text_bidi-002_xht | self-fail | 0.65% | 6.68% |
| css_CSS2_bidi-text_bidi-003_xht | self-fail | 0.64% | 10.13% |
| css_CSS2_bidi-text_bidi-004_xht | self-fail | 1.39% | 21.29% |
| css_CSS2_bidi-text_bidi-005a_xht | self-fail | 1.23% | 7.62% |
| css_CSS2_bidi-text_bidi-005b_xht | self-fail | 10.95% | 12.79% |
| css_CSS2_bidi-text_bidi-006a_xht | self-fail | 1.53% | 7.61% |
| css_CSS2_bidi-text_bidi-006b_xht | self-fail | 11.03% | 12.83% |
| css_CSS2_bidi-text_bidi-007a_xht | self-fail | 15.02% | 17.33% |
| css_CSS2_bidi-text_bidi-007b_xht | self-fail | 20.69% | 25.94% |
| css_CSS2_bidi-text_bidi-008a_xht | self-fail | 8.87% | 68.91% |
| css_CSS2_bidi-text_bidi-008b_xht | self-fail | 10.79% | 56.10% |
| css_CSS2_bidi-text_bidi-009a_xht | self-fail | 51.48% | 55.42% |
| css_CSS2_bidi-text_bidi-009b_xht | self-fail | 52.34% | 53.76% |
| css_CSS2_bidi-text_bidi-010a_xht | self-fail | 35.70% | 17.42% |
| css_CSS2_bidi-text_bidi-010b_xht | self-fail | 38.16% | 30.07% |
| css_CSS2_bidi-text_bidi-011_xht | POLLUTED | 0.25% | 6.54% |
| css_CSS2_bidi-text_bidi-box-model-001_xht | POLLUTED | 0.00% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-002_xht | POLLUTED | 0.00% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-003_xht | POLLUTED | 0.12% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-004_xht | POLLUTED | 0.00% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-005_xht | POLLUTED | 0.00% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-006_xht | POLLUTED | 0.08% | 4.48% |
| css_CSS2_bidi-text_bidi-box-model-007_xht | POLLUTED | 0.00% | 1.31% |
| css_CSS2_bidi-text_bidi-box-model-008_xht | POLLUTED | 0.00% | 1.31% |
| css_CSS2_bidi-text_bidi-box-model-009_xht | POLLUTED | 0.06% | 1.31% |
| css_CSS2_bidi-text_bidi-box-model-010_xht | POLLUTED | 0.33% | 1.44% |
| css_CSS2_bidi-text_bidi-box-model-011_xht | POLLUTED | 0.33% | 1.44% |
| css_CSS2_bidi-text_bidi-box-model-012_xht | POLLUTED | 0.33% | 1.44% |
| css_CSS2_bidi-text_bidi-box-model-013_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-014_xht | POLLUTED | 0.33% | 1.44% |
| css_CSS2_bidi-text_bidi-box-model-015_xht | POLLUTED | 0.33% | 1.44% |
| css_CSS2_bidi-text_bidi-box-model-016_xht | POLLUTED | 0.00% | 1.29% |
| css_CSS2_bidi-text_bidi-box-model-017_xht | POLLUTED | 0.00% | 1.29% |
| css_CSS2_bidi-text_bidi-box-model-018_xht | POLLUTED | 0.00% | 1.29% |
| css_CSS2_bidi-text_bidi-box-model-019_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-020_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-021_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-022_xht | self-fail | 1.75% | 2.79% |
| css_CSS2_bidi-text_bidi-box-model-023_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-024_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-025_xht | POLLUTED | 0.00% | 1.80% |
| css_CSS2_bidi-text_bidi-box-model-026_xht | POLLUTED | 0.00% | 1.80% |
| css_CSS2_bidi-text_bidi-box-model-027_xht | POLLUTED | 0.00% | 1.80% |
| css_CSS2_bidi-text_bidi-box-model-028_xht | self-fail | 1.00% | 2.08% |
| css_CSS2_bidi-text_bidi-box-model-029_xht | self-fail | 1.00% | 2.08% |
| css_CSS2_bidi-text_bidi-box-model-030_xht | self-fail | 1.00% | 2.08% |
| css_CSS2_bidi-text_bidi-box-model-031_xht | self-fail | 1.67% | 2.71% |
| css_CSS2_bidi-text_bidi-box-model-032_xht | self-fail | 1.00% | 2.08% |
| css_CSS2_bidi-text_bidi-box-model-033_xht | self-fail | 1.00% | 2.08% |
| css_CSS2_bidi-text_bidi-box-model-034_xht | self-pass | 0.00% | 0.95% |
| css_CSS2_bidi-text_bidi-box-model-035_xht | self-pass | 0.00% | 0.95% |
| css_CSS2_bidi-text_bidi-box-model-036_xht | self-pass | 0.00% | 0.95% |
| css_CSS2_bidi-text_bidi-box-model-037_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-038_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-039_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-040_xht | self-fail | 1.58% | 2.63% |
| css_CSS2_bidi-text_bidi-box-model-041_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-042_xht | self-fail | 1.33% | 2.40% |
| css_CSS2_bidi-text_bidi-box-model-043_xht | POLLUTED | 0.00% | 1.17% |
| css_CSS2_bidi-text_bidi-box-model-044_xht | POLLUTED | 0.00% | 1.17% |
| css_CSS2_bidi-text_bidi-box-model-045_xht | POLLUTED | 0.00% | 1.17% |
| css_CSS2_bidi-text_bidi-breaking-001_xht | self-fail | 0.67% | 4.92% |
| css_CSS2_bidi-text_bidi-breaking-002_xht | POLLUTED | 0.46% | 3.05% |
| css_CSS2_bidi-text_bidi-breaking-003_xht | self-fail | 0.80% | 4.35% |
| css_CSS2_bidi-text_bidi-glyph-mirroring-001_xht | self-pass | 0.13% | 0.80% |
| css_CSS2_bidi-text_bidi-glyph-mirroring-002_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_bidi-text_bidi-inline-001_xht | self-pass | 0.08% | 0.90% |
| css_CSS2_bidi-text_bidi-inline-002_xht | self-pass | 0.08% | 0.91% |
| css_CSS2_bidi-text_direction-001_xht | POLLUTED | 0.00% | 2.38% |
| css_CSS2_bidi-text_direction-002_xht | POLLUTED | 0.17% | 2.41% |
| css_CSS2_bidi-text_direction-003_xht | POLLUTED | 0.17% | 2.41% |
| css_CSS2_bidi-text_direction-applies-to-001_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-002_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-003_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-004_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-005_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-006_xht | POLLUTED | 0.47% | 1.71% |
| css_CSS2_bidi-text_direction-applies-to-007_xht | self-fail | 0.57% | 1.84% |
| css_CSS2_bidi-text_direction-applies-to-008_xht | self-pass | 0.15% | 0.89% |
| css_CSS2_bidi-text_direction-applies-to-009_xht | self-fail | 1.04% | 2.30% |
| css_CSS2_bidi-text_direction-applies-to-012_xht | self-fail | 1.98% | 2.96% |
| css_CSS2_bidi-text_direction-applies-to-013_xht | self-fail | 0.57% | 1.84% |
| css_CSS2_bidi-text_direction-applies-to-014_xht | self-fail | 1.98% | 2.96% |
| css_CSS2_bidi-text_direction-applies-to-015_xht | self-fail | 1.04% | 2.30% |
| css_CSS2_bidi-text_line-breaking-bidi-001_xht | POLLUTED | 0.33% | 2.52% |
| css_CSS2_bidi-text_line-breaking-bidi-002_xht | POLLUTED | 0.33% | 2.73% |
| css_CSS2_bidi-text_line-breaking-bidi-003_xht | self-fail | 5.67% | 6.97% |
| css_CSS2_bidi-text_unicode-bidi-001_xht | POLLUTED | 0.17% | 2.41% |
| css_CSS2_bidi-text_unicode-bidi-002_xht | POLLUTED | 0.43% | 2.15% |
| css_CSS2_bidi-text_unicode-bidi-003_xht | POLLUTED | 0.17% | 2.41% |
| css_CSS2_bidi-text_unicode-bidi-004_xht | POLLUTED | 0.17% | 2.41% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-001_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-002_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-003_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-004_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-005_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-006_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-007_xht | self-pass | 0.15% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-008_xht | self-pass | 0.15% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-009_xht | POLLUTED | 0.22% | 1.39% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-012_xht | self-pass | 0.21% | 0.83% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-013_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-014_xht | self-pass | 0.21% | 0.83% |
| css_CSS2_bidi-text_unicode-bidi-applies-to-015_xht | self-pass | 0.15% | 0.89% |
| css_CSS2_border-seams-001_xht | self-pass | 0.00% | 0.54% |
| css_CSS2_borders_border-001_xht | self-fail | 2.34% | 0.75% |
| css_CSS2_borders_border-003_xht | self-pass | 0.43% | 0.71% |
| css_CSS2_borders_border-005_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_borders_border-006_xht | self-pass | 0.00% | 0.86% |
| css_CSS2_borders_border-008_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_borders_border-applies-to-001_xht | self-fail | 0.61% | 0.97% |
| css_CSS2_borders_border-applies-to-002_xht | self-fail | 0.61% | 0.97% |
| css_CSS2_borders_border-applies-to-003_xht | self-fail | 0.61% | 0.97% |
| css_CSS2_borders_border-applies-to-004_xht | self-fail | 0.58% | 1.01% |
| css_CSS2_borders_border-applies-to-005_xht | self-fail | 0.58% | 0.99% |
| css_CSS2_borders_border-applies-to-006_xht | self-fail | 0.62% | 1.05% |
| css_CSS2_borders_border-applies-to-007_xht | self-fail | 0.62% | 0.93% |
| css_CSS2_borders_border-applies-to-009_xht | self-fail | 0.53% | 0.72% |
| css_CSS2_borders_border-applies-to-012_xht | self-fail | 0.53% | 0.72% |
| css_CSS2_borders_border-applies-to-013_xht | self-fail | 0.53% | 0.72% |
| css_CSS2_borders_border-applies-to-014_xht | self-fail | 0.76% | 1.06% |
| css_CSS2_borders_border-applies-to-015_xht | self-fail | 0.53% | 0.72% |
| css_CSS2_borders_border-bottom-001_xht | self-pass | 0.00% | 0.66% |
| css_CSS2_borders_border-bottom-005_xht | self-pass | 0.00% | 0.65% |
| css_CSS2_borders_border-bottom-006_xht | self-pass | 0.00% | 0.66% |
| css_CSS2_borders_border-bottom-008_xht | self-pass | 0.00% | 0.65% |
| css_CSS2_borders_border-bottom-016_xht | self-fail | 0.98% | 1.50% |
| css_CSS2_borders_border-bottom-018_xht | POLLUTED | 0.00% | 1.34% |
| css_CSS2_borders_border-bottom-applies-to-001_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-applies-to-002_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-applies-to-003_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-applies-to-004_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-applies-to-005_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-applies-to-006_xht | self-pass | 0.02% | 0.79% |
| css_CSS2_borders_border-bottom-applies-to-007_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-applies-to-009_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-applies-to-012_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-applies-to-013_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-applies-to-014_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-applies-to-015_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-color-129_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_borders_border-bottom-color-174_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_borders_border-bottom-color-175_xht | self-pass | 0.00% | 0.83% |
| css_CSS2_borders_border-bottom-color-applies-to-001_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-color-applies-to-002_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-color-applies-to-003_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-color-applies-to-004_xht | self-pass | 0.10% | 0.83% |
| css_CSS2_borders_border-bottom-color-applies-to-005_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-color-applies-to-006_xht | self-pass | 0.02% | 0.79% |
| css_CSS2_borders_border-bottom-color-applies-to-007_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-color-applies-to-009_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-color-applies-to-012_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-color-applies-to-013_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-color-applies-to-014_xht | self-pass | 0.12% | 0.85% |
| css_CSS2_borders_border-bottom-color-applies-to-015_xht | self-pass | 0.00% | 0.77% |
| css_CSS2_borders_border-bottom-style-001_xht | self-pass | 0.00% | 0.55% |
| css_CSS2_borders_border-bottom-style-002_xht | self-pass | 0.00% | 0.55% |
| css_CSS2_borders_border-bottom-style-005_xht | self-pass | 0.00% | 0.89% |
| css_CSS2_borders_border-bottom-width-001_xht | POLLUTED | 0.00% | 1.22% |
| css_CSS2_borders_border-bottom-width-002_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-003_xht | POLLUTED | 0.00% | 1.34% |
| css_CSS2_borders_border-bottom-width-004_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-005_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-006_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-007_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-012_xht | POLLUTED | 0.00% | 2.47% |
| css_CSS2_borders_border-bottom-width-013_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-015_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-016_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-017_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-018_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-023_xht | POLLUTED | 0.00% | 2.47% |
| css_CSS2_borders_border-bottom-width-024_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-025_xht | POLLUTED | 0.00% | 1.09% |
| css_CSS2_borders_border-bottom-width-026_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-027_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-028_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-029_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-034_xht | POLLUTED | 0.00% | 2.47% |
| css_CSS2_borders_border-bottom-width-035_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-037_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-038_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-039_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-040_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-045_xht | POLLUTED | 0.00% | 2.47% |
| css_CSS2_borders_border-bottom-width-046_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-048_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-049_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-050_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-051_xht | self-fail | 2.86% | 3.39% |
| css_CSS2_borders_border-bottom-width-056_xht | POLLUTED | 0.00% | 2.47% |
| css_CSS2_borders_border-bottom-width-057_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-058_xht | POLLUTED | 0.00% | 1.24% |
| css_CSS2_borders_border-bottom-width-059_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-060_xht | self-pass | 0.00% | 0.42% |
| css_CSS2_borders_border-bottom-width-061_xht | self-fail | 7.26% | 7.43% |
| css_CSS2_borders_border-bottom-width-062_xht | self-fail | 7.26% | 7.43% |
